date,product_code,customer_code,sold_quantity
2018-06-01,A0118150101,90022081,60
2018-06-01,A0118150101,90022082,27
2018-06-01,A0118150101,90023022,3
2018-06-01,A0118150101,90023024,4
2018-06-01,A0118150101,90023025,1
2018-06-01,A0118150101,90023026,1
2018-06-01,A0118150101,90023028,5
2018-06-01,A0118150101,90023029,2
2018-06-01,A0118150101,90023030,1
2018-07-01,A0118150101,70002017,76
2018-07-01,A0118150101,70003181,10
2018-07-01,A0118150101,70006157,1
2018-07-01,A0118150101,70007199,48
2018-07-01,A0118150101,70008169,18
2018-07-01,A0118150101,70011193,12
2018-07-01,A0118150101,70013125,1
2018-07-01,A0118150101,70022084,21
2018-07-01,A0118150101,70022085,30
2018-07-01,A0118150101,70023031,4
2018-07-01,A0118150101,70023032,4
2018-07-01,A0118150101,70027208,8
2018-07-01,A0118150101,80001019,6
2018-07-01,A0118150101,80006155,32
2018-07-01,A0118150101,80007195,124
2018-07-01,A0118150101,80007196,92
2018-07-01,A0118150101,90001020,3
2018-07-01,A0118150101,90002001,13
2018-07-01,A0118150101,90002003,22
2018-07-01,A0118150101,90002004,38
2018-07-01,A0118150101,90002005,61
2018-07-01,A0118150101,90002007,41
2018-07-01,A0118150101,90002008,71
2018-07-01,A0118150101,90002009,55
2018-07-01,A0118150101,90002011,38
2018-07-01,A0118150101,90002012,43
2018-07-01,A0118150101,90002013,65
2018-07-01,A0118150101,90002015,70
2018-07-01,A0118150101,90002016,70
2018-07-01,A0118150101,90003179,14
2018-07-01,A0118150101,90003180,12
2018-07-01,A0118150101,90006153,2
2018-07-01,A0118150101,90006156,10
2018-07-01,A0118150101,90007197,31
2018-07-01,A0118150101,90008164,10
2018-07-01,A0118150101,90008165,19
2018-07-01,A0118150101,90008167,12
2018-07-01,A0118150101,90008168,10
2018-07-01,A0118150101,90011185,14
2018-07-01,A0118150101,90011187,3
2018-07-01,A0118150101,90011188,5
2018-07-01,A0118150101,90011189,4
2018-07-01,A0118150101,90011191,8
2018-07-01,A0118150101,90011192,7
2018-07-01,A0118150101,90013116,3
2018-07-01,A0118150101,90013117,1
2018-07-01,A0118150101,90013119,1
2018-07-01,A0118150101,90013121,2
2018-07-01,A0118150101,90013123,3
2018-07-01,A0118150101,90013124,2
2018-07-01,A0118150101,90016171,1
2018-07-01,A0118150101,90016172,1
2018-07-01,A0118150101,90016175,1
2018-07-01,A0118150101,90022071,9
2018-07-01,A0118150101,90022072,8
2018-07-01,A0118150101,90022073,11
2018-07-01,A0118150101,90022075,12
2018-07-01,A0118150101,90022076,23
2018-07-01,A0118150101,90022077,7
2018-07-01,A0118150101,90022079,37
2018-07-01,A0118150101,90022080,28
2018-07-01,A0118150101,90022081,21
2018-07-01,A0118150101,90022083,7
2018-07-01,A0118150101,90023023,2
2018-07-01,A0118150101,90023024,4
2018-07-01,A0118150101,90023025,4
2018-07-01,A0118150101,90023027,4
2018-07-01,A0118150101,90023028,5
2018-07-01,A0118150101,90023029,3
2018-07-01,A0118150101,90027207,10
2018-08-01,A0118150101,70002018,19
2018-08-01,A0118150101,70003182,5
2018-08-01,A0118150101,70006158,10
2018-08-01,A0118150101,70007198,10
2018-08-01,A0118150101,70007199,26
2018-08-01,A0118150101,70008170,6
2018-08-01,A0118150101,70011194,4
2018-08-01,A0118150101,70013126,3
2018-08-01,A0118150101,70016178,1
2018-08-01,A0118150101,70022084,18
2018-08-01,A0118150101,70023031,1
2018-08-01,A0118150101,70023032,1
2018-08-01,A0118150101,70027208,2
2018-08-01,A0118150101,80001019,6
2018-08-01,A0118150101,80006154,10
2018-08-01,A0118150101,80006155,15
2018-08-01,A0118150101,80007195,92
2018-08-01,A0118150101,80007196,54
2018-08-01,A0118150101,90001020,2
2018-08-01,A0118150101,90002002,42
2018-08-01,A0118150101,90002003,73
2018-08-01,A0118150101,90002004,73
2018-08-01,A0118150101,90002006,60
2018-08-01,A0118150101,90002007,25
2018-08-01,A0118150101,90002008,40
2018-08-01,A0118150101,90002010,34
2018-08-01,A0118150101,90002011,70
2018-08-01,A0118150101,90002012,58
2018-08-01,A0118150101,90002014,74
2018-08-01,A0118150101,90002015,32
2018-08-01,A0118150101,90002016,33
2018-08-01,A0118150101,90003179,11
2018-08-01,A0118150101,90003180,20
2018-08-01,A0118150101,90006156,10
2018-08-01,A0118150101,90008164,21
2018-08-01,A0118150101,90008166,16
2018-08-01,A0118150101,90008167,4
2018-08-01,A0118150101,90008168,20
2018-08-01,A0118150101,90011186,11
2018-08-01,A0118150101,90011187,12
2018-08-01,A0118150101,90011188,4
2018-08-01,A0118150101,90011190,2
2018-08-01,A0118150101,90011191,5
2018-08-01,A0118150101,90011192,6
2018-08-01,A0118150101,90013116,1
2018-08-01,A0118150101,90013118,2
2018-08-01,A0118150101,90013119,2
2018-08-01,A0118150101,90013120,1
2018-08-01,A0118150101,90013122,1
2018-08-01,A0118150101,90013123,1
2018-08-01,A0118150101,90013124,2
2018-08-01,A0118150101,90016171,1
2018-08-01,A0118150101,90016174,1
2018-08-01,A0118150101,90016175,1
2018-08-01,A0118150101,90016176,1
2018-08-01,A0118150101,90022071,19
2018-08-01,A0118150101,90022072,18
2018-08-01,A0118150101,90022074,38
2018-08-01,A0118150101,90022075,17
2018-08-01,A0118150101,90022076,29
2018-08-01,A0118150101,90022078,35
2018-08-01,A0118150101,90022079,27
2018-08-01,A0118150101,90022080,34
2018-08-01,A0118150101,90022082,18
2018-08-01,A0118150101,90022083,20
2018-08-01,A0118150101,90023022,2
2018-08-01,A0118150101,90023023,2
2018-08-01,A0118150101,90023024,5
2018-08-01,A0118150101,90023026,1
2018-08-01,A0118150101,90023027,3
2018-08-01,A0118150101,90023028,5
2018-08-01,A0118150101,90023030,1
2018-08-01,A0118150101,90027207,6
2018-09-01,A0118150101,70002017,34
2018-09-01,A0118150101,70002018,40
2018-09-01,A0118150101,70003181,15
2018-09-01,A0118150101,70003182,26
2018-09-01,A0118150101,70005163,3
2018-09-01,A0118150101,70006157,28
2018-09-01,A0118150101,70006158,21
2018-09-01,A0118150101,70007198,60
2018-09-01,A0118150101,70007199,15
2018-09-01,A0118150101,70008169,20
2018-09-01,A0118150101,70008170,8
2018-09-01,A0118150101,70010047,10
2018-09-01,A0118150101,70011193,19
2018-09-01,A0118150101,70011194,14
2018-09-01,A0118150101,70012042,22
2018-09-01,A0118150101,70012043,14
2018-09-01,A0118150101,70013125,4
2018-09-01,A0118150101,70013126,20
2018-09-01,A0118150101,70014142,2
2018-09-01,A0118150101,70014143,2
2018-09-01,A0118150101,70016177,3
2018-09-01,A0118150101,70016178,4
2018-09-01,A0118150101,70022085,72
2018-09-01,A0118150101,70023031,13
2018-09-01,A0118150101,70026206,11
2018-09-01,A0118150101,80001019,12
2018-09-01,A0118150101,80006154,38
2018-09-01,A0118150101,80006155,150
2018-09-01,A0118150101,80007195,52
2018-09-01,A0118150101,90001021,6
2018-09-01,A0118150101,90002001,67
2018-09-01,A0118150101,90002002,111
2018-09-01,A0118150101,90002003,99
2018-09-01,A0118150101,90002005,55
2018-09-01,A0118150101,90002006,34
2018-09-01,A0118150101,90002007,112
2018-09-01,A0118150101,90002009,115
2018-09-01,A0118150101,90002010,60
2018-09-01,A0118150101,90002011,40
2018-09-01,A0118150101,90002013,131
2018-09-01,A0118150101,90002014,49
2018-09-01,A0118150101,90002015,46
2018-09-01,A0118150101,90003179,18
2018-09-01,A0118150101,90005159,10
2018-09-01,A0118150101,90005161,10
2018-09-01,A0118150101,90005162,11
2018-09-01,A0118150101,90006153,6
2018-09-01,A0118150101,90007197,83
2018-09-01,A0118150101,90008165,43
2018-09-01,A0118150101,90008166,6
2018-09-01,A0118150101,90008167,33
2018-09-01,A0118150101,90010045,4
2018-09-01,A0118150101,90010046,7
2018-09-01,A0118150101,90011185,25
2018-09-01,A0118150101,90011186,15
2018-09-01,A0118150101,90011187,28
2018-09-01,A0118150101,90011189,28
2018-09-01,A0118150101,90011190,21
2018-09-01,A0118150101,90011191,34
2018-09-01,A0118150101,90012033,18
2018-09-01,A0118150101,90012034,14
2018-09-01,A0118150101,90012035,20
2018-09-01,A0118150101,90012037,17
2018-09-01,A0118150101,90012038,8
2018-09-01,A0118150101,90012039,4
2018-09-01,A0118150101,90012041,7
2018-09-01,A0118150101,90013117,3
2018-09-01,A0118150101,90013118,14
2018-09-01,A0118150101,90013119,12
2018-09-01,A0118150101,90013121,13
2018-09-01,A0118150101,90013122,21
2018-09-01,A0118150101,90013123,14
2018-09-01,A0118150101,90014135,2
2018-09-01,A0118150101,90014137,2
2018-09-01,A0118150101,90014138,3
2018-09-01,A0118150101,90014139,1
2018-09-01,A0118150101,90014141,1
2018-09-01,A0118150101,90016171,2
2018-09-01,A0118150101,90016173,5
2018-09-01,A0118150101,90016174,1
2018-09-01,A0118150101,90016175,3
2018-09-01,A0118150101,90017049,4
2018-09-01,A0118150101,90017050,7
2018-09-01,A0118150101,90017051,1
2018-09-01,A0118150101,90017053,3
2018-09-01,A0118150101,90017054,5
2018-09-01,A0118150101,90017055,7
2018-09-01,A0118150101,90017057,3
2018-09-01,A0118150101,90017058,4
2018-09-01,A0118150101,90017059,1
2018-09-01,A0118150101,90019201,1
2018-09-01,A0118150101,90019202,1
2018-09-01,A0118150101,90021086,7
2018-09-01,A0118150101,90021087,7
2018-09-01,A0118150101,90021089,15
2018-09-01,A0118150101,90021090,12
2018-09-01,A0118150101,90021091,2
2018-09-01,A0118150101,90021093,16
2018-09-01,A0118150101,90021094,9
2018-09-01,A0118150101,90021095,6
2018-09-01,A0118150101,90022071,50
2018-09-01,A0118150101,90022073,50
2018-09-01,A0118150101,90022074,88
2018-09-01,A0118150101,90022075,39
2018-09-01,A0118150101,90022077,67
2018-09-01,A0118150101,90022078,56
2018-09-01,A0118150101,90022079,23
2018-09-01,A0118150101,90022081,95
2018-09-01,A0118150101,90022082,19
2018-09-01,A0118150101,90022083,74
2018-09-01,A0118150101,90023022,23
2018-09-01,A0118150101,90023023,38
2018-09-01,A0118150101,90023025,21
2018-09-01,A0118150101,90023026,14
2018-09-01,A0118150101,90023027,25
2018-09-01,A0118150101,90023029,15
2018-09-01,A0118150101,90023030,15
2018-09-01,A0118150101,90026205,11
2018-09-01,A0118150101,90027207,12
2018-10-01,A0118150101,70002017,133
2018-10-01,A0118150101,70002018,95
2018-10-01,A0118150101,70003181,19
2018-10-01,A0118150101,70003182,20
2018-10-01,A0118150101,70006157,41
2018-10-01,A0118150101,70006158,23
2018-10-01,A0118150101,70007198,49
2018-10-01,A0118150101,70008169,31
2018-10-01,A0118150101,70008170,31
2018-10-01,A0118150101,70010048,9
2018-10-01,A0118150101,70011193,21
2018-10-01,A0118150101,70011194,5
2018-10-01,A0118150101,70012042,10
2018-10-01,A0118150101,70013125,25
2018-10-01,A0118150101,70013126,5
2018-10-01,A0118150101,70014142,1
2018-10-01,A0118150101,70016177,3
2018-10-01,A0118150101,70016178,3
2018-10-01,A0118150101,70017060,2
2018-10-01,A0118150101,70019204,1
2018-10-01,A0118150101,70021096,13
2018-10-01,A0118150101,70022084,29
2018-10-01,A0118150101,70022085,97
2018-10-01,A0118150101,70023032,20
2018-10-01,A0118150101,70026206,4
2018-10-01,A0118150101,70027208,17
2018-10-01,A0118150101,80006154,174
2018-10-01,A0118150101,80007196,307
2018-10-01,A0118150101,90001020,11
2018-10-01,A0118150101,90001021,13
2018-10-01,A0118150101,90002001,160
2018-10-01,A0118150101,90002002,152
2018-10-01,A0118150101,90002004,151
2018-10-01,A0118150101,90002005,113
2018-10-01,A0118150101,90002006,59
2018-10-01,A0118150101,90002008,169
2018-10-01,A0118150101,90002009,121
2018-10-01,A0118150101,90002010,67
2018-10-01,A0118150101,90002012,164
2018-10-01,A0118150101,90002013,18
2018-10-01,A0118150101,90002014,79
2018-10-01,A0118150101,90002016,132
2018-10-01,A0118150101,90003180,48
2018-10-01,A0118150101,90005160,12
2018-10-01,A0118150101,90005161,8
2018-10-01,A0118150101,90005162,5
2018-10-01,A0118150101,90006153,6
2018-10-01,A0118150101,90006156,19
2018-10-01,A0118150101,90007197,108
2018-10-01,A0118150101,90008164,44
2018-10-01,A0118150101,90008165,43
2018-10-01,A0118150101,90008166,25
2018-10-01,A0118150101,90008168,15
2018-10-01,A0118150101,90010044,3
2018-10-01,A0118150101,90010045,11
2018-10-01,A0118150101,90010046,3
2018-10-01,A0118150101,90011185,38
2018-10-01,A0118150101,90011186,24
2018-10-01,A0118150101,90011188,37
2018-10-01,A0118150101,90011189,7
2018-10-01,A0118150101,90011190,30
2018-10-01,A0118150101,90011192,30
2018-10-01,A0118150101,90012033,14
2018-10-01,A0118150101,90012034,5
2018-10-01,A0118150101,90012036,29
2018-10-01,A0118150101,90012037,7
2018-10-01,A0118150101,90012038,29
2018-10-01,A0118150101,90012040,12
2018-10-01,A0118150101,90012041,19
2018-10-01,A0118150101,90013116,13
2018-10-01,A0118150101,90013117,4
2018-10-01,A0118150101,90013118,26
2018-10-01,A0118150101,90013120,21
2018-10-01,A0118150101,90013121,14
2018-10-01,A0118150101,90013122,9
2018-10-01,A0118150101,90013124,20
2018-10-01,A0118150101,90014136,4
2018-10-01,A0118150101,90014137,4
2018-10-01,A0118150101,90014138,1
2018-10-01,A0118150101,90014140,3
2018-10-01,A0118150101,90014141,1
2018-10-01,A0118150101,90016172,1
2018-10-01,A0118150101,90016173,3
2018-10-01,A0118150101,90016174,7
2018-10-01,A0118150101,90016176,1
2018-10-01,A0118150101,90017049,8
2018-10-01,A0118150101,90017050,4
2018-10-01,A0118150101,90017052,8
2018-10-01,A0118150101,90017053,6
2018-10-01,A0118150101,90017054,3
2018-10-01,A0118150101,90017056,9
2018-10-01,A0118150101,90017057,6
2018-10-01,A0118150101,90017058,4
2018-10-01,A0118150101,90019200,1
2018-10-01,A0118150101,90019201,1
2018-10-01,A0118150101,90021086,11
2018-10-01,A0118150101,90021088,4
2018-10-01,A0118150101,90021089,14
2018-10-01,A0118150101,90021090,4
2018-10-01,A0118150101,90021092,4
2018-10-01,A0118150101,90021093,20
2018-10-01,A0118150101,90021094,15
2018-10-01,A0118150101,90022072,29
2018-10-01,A0118150101,90022073,20
2018-10-01,A0118150101,90022074,81
2018-10-01,A0118150101,90022076,15
2018-10-01,A0118150101,90022077,22
2018-10-01,A0118150101,90022078,69
2018-10-01,A0118150101,90022080,59
2018-10-01,A0118150101,90022081,47
2018-10-01,A0118150101,90022082,42
2018-10-01,A0118150101,90023022,37
2018-10-01,A0118150101,90023024,36
2018-10-01,A0118150101,90023025,40
2018-10-01,A0118150101,90023026,15
2018-10-01,A0118150101,90023028,31
2018-10-01,A0118150101,90023029,16
2018-10-01,A0118150101,90023030,41
2018-10-01,A0118150101,90026205,12
2018-11-01,A0118150101,70002017,198
2018-11-01,A0118150101,70003181,33
2018-11-01,A0118150101,70005163,16
2018-11-01,A0118150101,70006157,40
2018-11-01,A0118150101,70007199,82
2018-11-01,A0118150101,70008169,60
2018-11-01,A0118150101,70010047,8
2018-11-01,A0118150101,70010048,7
2018-11-01,A0118150101,70011193,23
2018-11-01,A0118150101,70012043,28
2018-11-01,A0118150101,70013125,37
2018-11-01,A0118150101,70014143,3
2018-11-01,A0118150101,70016177,2
2018-11-01,A0118150101,70017060,7
2018-11-01,A0118150101,70019204,2
2018-11-01,A0118150101,70021096,17
2018-11-01,A0118150101,70022084,31
2018-11-01,A0118150101,70022085,96
2018-11-01,A0118150101,70023031,47
2018-11-01,A0118150101,70023032,18
2018-11-01,A0118150101,70027208,26
2018-11-01,A0118150101,80001019,45
2018-11-01,A0118150101,80006155,90
2018-11-01,A0118150101,80007195,274
2018-11-01,A0118150101,80007196,304
2018-11-01,A0118150101,90001020,12
2018-11-01,A0118150101,90001021,27
2018-11-01,A0118150101,90002001,38
2018-11-01,A0118150101,90002003,71
2018-11-01,A0118150101,90002004,131
2018-11-01,A0118150101,90002005,156
2018-11-01,A0118150101,90002007,62
2018-11-01,A0118150101,90002008,120
2018-11-01,A0118150101,90002009,47
2018-11-01,A0118150101,90002011,156
2018-11-01,A0118150101,90002012,141
2018-11-01,A0118150101,90002013,109
2018-11-01,A0118150101,90002015,38
2018-11-01,A0118150101,90002016,85
2018-11-01,A0118150101,90003179,75
2018-11-01,A0118150101,90003180,43
2018-11-01,A0118150101,90005159,11
2018-11-01,A0118150101,90005160,6
2018-11-01,A0118150101,90005161,12
2018-11-01,A0118150101,90006153,59
2018-11-01,A0118150101,90006156,36
2018-11-01,A0118150101,90007197,139
2018-11-01,A0118150101,90008164,37
2018-11-01,A0118150101,90008165,36
2018-11-01,A0118150101,90008167,29
2018-11-01,A0118150101,90008168,56
2018-11-01,A0118150101,90010044,13
2018-11-01,A0118150101,90010045,12
2018-11-01,A0118150101,90011185,29
2018-11-01,A0118150101,90011187,14
2018-11-01,A0118150101,90011188,54
2018-11-01,A0118150101,90011189,59
2018-11-01,A0118150101,90011191,19
2018-11-01,A0118150101,90011192,9
2018-11-01,A0118150101,90012033,4
2018-11-01,A0118150101,90012035,7
2018-11-01,A0118150101,90012036,29
2018-11-01,A0118150101,90012037,4
2018-11-01,A0118150101,90012039,39
2018-11-01,A0118150101,90012040,35
2018-11-01,A0118150101,90012041,23
2018-11-01,A0118150101,90013116,31
2018-11-01,A0118150101,90013117,23
2018-11-01,A0118150101,90013119,25
2018-11-01,A0118150101,90013120,36
2018-11-01,A0118150101,90013121,5
2018-11-01,A0118150101,90013123,38
2018-11-01,A0118150101,90013124,9
2018-11-01,A0118150101,90014135,3
2018-11-01,A0118150101,90014136,5
2018-11-01,A0118150101,90014137,2
2018-11-01,A0118150101,90014139,4
2018-11-01,A0118150101,90014140,4
2018-11-01,A0118150101,90014141,1
2018-11-01,A0118150101,90016171,7
2018-11-01,A0118150101,90016172,3
2018-11-01,A0118150101,90016173,3
2018-11-01,A0118150101,90016175,7
2018-11-01,A0118150101,90016176,2
2018-11-01,A0118150101,90017049,2
2018-11-01,A0118150101,90017051,2
2018-11-01,A0118150101,90017052,10
2018-11-01,A0118150101,90017053,11
2018-11-01,A0118150101,90017055,5
2018-11-01,A0118150101,90017056,6
2018-11-01,A0118150101,90017057,4
2018-11-01,A0118150101,90017059,10
2018-11-01,A0118150101,90019200,2
2018-11-01,A0118150101,90021087,5
2018-11-01,A0118150101,90021088,4
2018-11-01,A0118150101,90021089,3
2018-11-01,A0118150101,90021091,3
2018-11-01,A0118150101,90021092,27
2018-11-01,A0118150101,90021093,27
2018-11-01,A0118150101,90021095,19
2018-11-01,A0118150101,90022071,91
2018-11-01,A0118150101,90022072,100
2018-11-01,A0118150101,90022073,39
2018-11-01,A0118150101,90022075,112
2018-11-01,A0118150101,90022076,18
2018-11-01,A0118150101,90022077,59
2018-11-01,A0118150101,90022079,40
2018-11-01,A0118150101,90022080,45
2018-11-01,A0118150101,90022081,158
2018-11-01,A0118150101,90022083,30
2018-11-01,A0118150101,90023023,51
2018-11-01,A0118150101,90023024,46
2018-11-01,A0118150101,90023025,26
2018-11-01,A0118150101,90023027,32
2018-11-01,A0118150101,90023028,8
2018-11-01,A0118150101,90023029,52
2018-11-01,A0118150101,90026205,16
2018-11-01,A0118150101,90027207,29
2018-12-01,A0118150101,70002018,217
2018-12-01,A0118150101,70003182,40
2018-12-01,A0118150101,70005163,8
2018-12-01,A0118150101,70006158,45
2018-12-01,A0118150101,70007198,83
2018-12-01,A0118150101,70007199,117
2018-12-01,A0118150101,70008170,59
2018-12-01,A0118150101,70010047,17
2018-12-01,A0118150101,70010048,5
2018-12-01,A0118150101,70011194,36
2018-12-01,A0118150101,70012042,11
2018-12-01,A0118150101,70012043,22
2018-12-01,A0118150101,70013126,4
2018-12-01,A0118150101,70014142,2
2018-12-01,A0118150101,70014143,5
2018-12-01,A0118150101,70016178,5
2018-12-01,A0118150101,70017060,11
2018-12-01,A0118150101,70019204,1
2018-12-01,A0118150101,70021096,17
2018-12-01,A0118150101,70022084,103
2018-12-01,A0118150101,70023031,47
2018-12-01,A0118150101,70023032,22
2018-12-01,A0118150101,70026206,18
2018-12-01,A0118150101,70027208,30
2018-12-01,A0118150101,80001019,128
2018-12-01,A0118150101,80006154,186
2018-12-01,A0118150101,80006155,194
2018-12-01,A0118150101,80007195,228
2018-12-01,A0118150101,80007196,224
2018-12-01,A0118150101,90001020,28
2018-12-01,A0118150101,90002002,49
2018-12-01,A0118150101,90002003,55
2018-12-01,A0118150101,90002004,212
2018-12-01,A0118150101,90002006,151
2018-12-01,A0118150101,90002007,25
2018-12-01,A0118150101,90002008,357
2018-12-01,A0118150101,90002010,154
2018-12-01,A0118150101,90002011,111
2018-12-01,A0118150101,90002012,82
2018-12-01,A0118150101,90002014,84
2018-12-01,A0118150101,90002015,109
2018-12-01,A0118150101,90002016,87
2018-12-01,A0118150101,90003179,75
2018-12-01,A0118150101,90003180,43
2018-12-01,A0118150101,90005159,12
2018-12-01,A0118150101,90005160,12
2018-12-01,A0118150101,90005162,9
2018-12-01,A0118150101,90006156,65
2018-12-01,A0118150101,90008164,41
2018-12-01,A0118150101,90008166,66
2018-12-01,A0118150101,90008167,19
2018-12-01,A0118150101,90008168,46
2018-12-01,A0118150101,90010044,11
2018-12-01,A0118150101,90010046,14
2018-12-01,A0118150101,90011186,33
2018-12-01,A0118150101,90011187,55
2018-12-01,A0118150101,90011188,18
